Country,Region,Date,Age,Cases,Deaths
Japan,Hokkaido,2020.08.19,30,84,0
Japan,Hokkaido,2020.08.19,35,71,0
Japan,Hokkaido,2020.08.19,40,83,0
Japan,Hokkaido,2020.08.19,45,95,0
Japan,Hokkaido,2020.08.19,50,95,0
Japan,Hokkaido,2020.08.19,55,97,0
Japan,Hokkaido,2020.08.19,60,93,3
Japan,Hokkaido,2020.08.19,65,118,8
Japan,Hokkaido,2020.08.19,70,124,13
Japan,Hokkaido,2020.08.19,75,100,15
Japan,Hokkaido,2020.08.19,80,74,13
Japan,Hokkaido,2020.08.19,85,92,17
Japan,Hokkaido,2020.08.19,90,69,14
Japan,Hokkaido,2020.08.19,95,13,2
Japan,Hokkaido,2020.08.19,100,0,0
Japan,Hyogo,2020.08.19,0,21,0
Japan,Hyogo,2020.08.19,5,31,0
Japan,Hyogo,2020.08.19,10,37,0
Japan,Hyogo,2020.08.19,15,85,0
Japan,Hyogo,2020.08.19,20,246,0
Japan,Hyogo,2020.08.19,25,254,0
Japan,Hyogo,2020.08.19,30,140,0
Japan,Hyogo,2020.08.19,35,102,0
Japan,Hyogo,2020.08.19,40,126,0
Japan,Hyogo,2020.08.19,45,162,0
Japan,Hyogo,2020.08.19,50,150,0
Japan,Hyogo,2020.08.19,55,119,0
Japan,Hyogo,2020.08.19,60,83,0
Japan,Hyogo,2020.08.19,65,78,1
Japan,Hyogo,2020.08.19,70,78,5
Japan,Hyogo,2020.08.19,75,59,7
Japan,Hyogo,2020.08.19,80,38,6
Japan,Hyogo,2020.08.19,85,41,7
Japan,Hyogo,2020.08.19,90,29,1
Japan,Hyogo,2020.08.19,95,4,0
Japan,Hyogo,2020.08.19,100,0,0
Japan,Ibaraki,2020.08.19,0,4,0
Japan,Ibaraki,2020.08.19,5,7,0
Japan,Ibaraki,2020.08.19,10,6,0
Japan,Ibaraki,2020.08.19,15,13,0
Japan,Ibaraki,2020.08.19,20,52,0
Japan,Ibaraki,2020.08.19,25,63,0
Japan,Ibaraki,2020.08.19,30,42,0
Japan,Ibaraki,2020.08.19,35,34,0
Japan,Ibaraki,2020.08.19,40,32,0
Japan,Ibaraki,2020.08.19,45,31,0
Japan,Ibaraki,2020.08.19,50,30,0
Japan,Ibaraki,2020.08.19,55,24,0
Japan,Ibaraki,2020.08.19,60,18,0
Japan,Ibaraki,2020.08.19,65,19,0
Japan,Ibaraki,2020.08.19,70,20,1
Japan,Ibaraki,2020.08.19,75,18,1
Japan,Ibaraki,2020.08.19,80,13,1
Japan,Ibaraki,2020.08.19,85,15,1
Japan,Ibaraki,2020.08.19,90,9,1
Japan,Ibaraki,2020.08.19,95,1,0
Japan,Ibaraki,2020.08.19,100,0,0
Japan,Ishikawa,2020.08.19,0,2,0
Japan,Ishikawa,2020.08.19,5,3,0
Japan,Ishikawa,2020.08.19,10,2,0
Japan,Ishikawa,2020.08.19,15,5,0
Japan,Ishikawa,2020.08.19,20,19,0
Japan,Ishikawa,2020.08.19,25,23,0
Japan,Ishikawa,2020.08.19,30,21,0
Japan,Ishikawa,2020.08.19,35,24,0
Japan,Ishikawa,2020.08.19,40,31,0
Japan,Ishikawa,2020.08.19,45,38,0
Japan,Ishikawa,2020.08.19,50,40,0
Japan,Ishikawa,2020.08.19,55,37,0
Japan,Ishikawa,2020.08.19,60,30,1
Japan,Ishikawa,2020.08.19,65,32,2
Japan,Ishikawa,2020.08.19,70,42,1
Japan,Ishikawa,2020.08.19,75,33,1
Japan,Ishikawa,2020.08.19,80,19,3
Japan,Ishikawa,2020.08.19,85,22,5
Japan,Ishikawa,2020.08.19,90,20,3
Japan,Ishikawa,2020.08.19,95,4,1
Japan,Ishikawa,2020.08.19,100,0,0
Japan,Iwate,2020.08.19,0,0,0
Japan,Iwate,2020.08.19,5,0,0
Japan,Iwate,2020.08.19,10,0,0
Japan,Iwate,2020.08.19,15,0,0
Japan,Iwate,2020.08.19,20,0,0
Japan,Iwate,2020.08.19,25,0,0
Japan,Iwate,2020.08.19,30,0,0
Japan,Iwate,2020.08.19,35,0,0
Japan,Iwate,2020.08.19,40,2,0
Japan,Iwate,2020.08.19,45,1,0
Japan,Iwate,2020.08.19,50,0,0
Japan,Iwate,2020.08.19,55,0,0
Japan,Iwate,2020.08.19,60,0,0
Japan,Iwate,2020.08.19,65,0,0
Japan,Iwate,2020.08.19,70,0,0
Japan,Iwate,2020.08.19,75,0,0
Japan,Iwate,2020.08.19,80,0,0
Japan,Iwate,2020.08.19,85,0,0
Japan,Iwate,2020.08.19,90,0,0
Japan,Iwate,2020.08.19,95,0,0
Japan,Iwate,2020.08.19,100,0,0
Japan,Kagawa,2020.08.19,0,2,0
Japan,Kagawa,2020.08.19,5,2,0
Japan,Kagawa,2020.08.19,10,0,0
Japan,Kagawa,2020.08.19,15,0,0
Japan,Kagawa,2020.08.19,20,3,0
Japan,Kagawa,2020.08.19,25,3,0
Japan,Kagawa,2020.08.19,30,3,0
Japan,Kagawa,2020.08.19,35,3,0
Japan,Kagawa,2020.08.19,40,6,0
Japan,Kagawa,2020.08.19,45,6,0
Japan,Kagawa,2020.08.19,50,4,0
Japan,Kagawa,2020.08.19,55,4,0
Japan,Kagawa,2020.08.19,60,4,0
Japan,Kagawa,2020.08.19,65,5,0
Japan,Kagawa,2020.08.19,70,3,0
Japan,Kagawa,2020.08.19,75,2,0
Japan,Kagawa,2020.08.19,80,2,0
Japan,Kagawa,2020.08.19,85,2,0
Japan,Kagawa,2020.08.19,90,0,0
Japan,Kagawa,2020.08.19,95,0,0
Japan,Kagawa,2020.08.19,100,0,1
Japan,Kagoshima,2020.08.19,0,3,0
Japan,Kagoshima,2020.08.19,5,5,0
Japan,Kagoshima,2020.08.19,10,6,0
Japan,Kagoshima,2020.08.19,15,11,0
Japan,Kagoshima,2020.08.19,20,26,0
Japan,Kagoshima,2020.08.19,25,35,0
Japan,Kagoshima,2020.08.19,30,32,0
Japan,Kagoshima,2020.08.19,35,31,0
Japan,Kagoshima,2020.08.19,40,24,0
Japan,Kagoshima,2020.08.19,45,20,0
Japan,Kagoshima,2020.08.19,50,20,0
Japan,Kagoshima,2020.08.19,55,18,0
Japan,Kagoshima,2020.08.19,60,16,0
Japan,Kagoshima,2020.08.19,65,13,0
Japan,Kagoshima,2020.08.19,70,5,0
Japan,Kagoshima,2020.08.19,75,4,0
Japan,Kagoshima,2020.08.19,80,9,0
Japan,Kagoshima,2020.08.19,85,16,1
Japan,Kagoshima,2020.08.19,90,14,0
Japan,Kagoshima,2020.08.19,95,3,0
Japan,Kagoshima,2020.08.19,100,0,0
Japan,Kanagawa,2020.08.19,0,51,0
Japan,Kanagawa,2020.08.19,5,46,0
Japan,Kanagawa,2020.08.19,10,36,0
Japan,Kanagawa,2020.08.19,15,84,0
Japan,Kanagawa,2020.08.19,20,415,0
Japan,Kanagawa,2020.08.19,25,590,0
Japan,Kanagawa,2020.08.19,30,344,0
Japan,Kanagawa,2020.08.19,35,225,0
Japan,Kanagawa,2020.08.19,40,233,0
Japan,Kanagawa,2020.08.19,45,294,1
Japan,Kanagawa,2020.08.19,50,293,1
Japan,Kanagawa,2020.08.19,55,233,1
Japan,Kanagawa,2020.08.19,60,166,3
Japan,Kanagawa,2020.08.19,65,147,7
Japan,Kanagawa,2020.08.19,70,124,11
Japan,Kanagawa,2020.08.19,75,99,15
Japan,Kanagawa,2020.08.19,80,78,15
Japan,Kanagawa,2020.08.19,85,88,22
Japan,Kanagawa,2020.08.19,90,52,17
Japan,Kanagawa,2020.08.19,95,8,3
Japan,Kanagawa,2020.08.19,100,0,0
Japan,Kochi,2020.08.19,0,1,0
Japan,Kochi,2020.08.19,5,2,0
Japan,Kochi,2020.08.19,10,0,0
Japan,Kochi,2020.08.19,15,1,0
Japan,Kochi,2020.08.19,20,4,0
Japan,Kochi,2020.08.19,25,4,0
Japan,Kochi,2020.08.19,30,5,0
Japan,Kochi,2020.08.19,35,6,0
Japan,Kochi,2020.08.19,40,10,0
Japan,Kochi,2020.08.19,45,11,0
Japan,Kochi,2020.08.19,50,8,0
Japan,Kochi,2020.08.19,55,7,0
Japan,Kochi,2020.08.19,60,8,0
Japan,Kochi,2020.08.19,65,8,0
Japan,Kochi,2020.08.19,70,6,0
Japan,Kochi,2020.08.19,75,4,0
Japan,Kochi,2020.08.19,80,2,0
Japan,Kochi,2020.08.19,85,3,0
Japan,Kochi,2020.08.19,90,1,0
Japan,Kochi,2020.08.19,95,0,0
Japan,Kochi,2020.08.19,100,0,0
Japan,Kumamoto,2020.08.19,0,2,0
Japan,Kumamoto,2020.08.19,5,4,0
Japan,Kumamoto,2020.08.19,10,4,0
Japan,Kumamoto,2020.08.19,15,8,0
Japan,Kumamoto,2020.08.19,20,30,0
Japan,Kumamoto,2020.08.19,25,47,0
Japan,Kumamoto,2020.08.19,30,54,0
Japan,Kumamoto,2020.08.19,35,48,0
Japan,Kumamoto,2020.08.19,40,30,0
Japan,Kumamoto,2020.08.19,45,23,0
Japan,Kumamoto,2020.08.19,50,22,0
Japan,Kumamoto,2020.08.19,55,19,0
Japan,Kumamoto,2020.08.19,60,19,0
Japan,Kumamoto,2020.08.19,65,18,0
Japan,Kumamoto,2020.08.19,70,10,1
Japan,Kumamoto,2020.08.19,75,8,1
Japan,Kumamoto,2020.08.19,80,10,0
Japan,Kumamoto,2020.08.19,85,15,0
Japan,Kumamoto,2020.08.19,90,15,0
Japan,Kumamoto,2020.08.19,95,3,0
Japan,Kumamoto,2020.08.19,100,0,0
Japan,Kyoto,2020.08.19,0,3,0
Japan,Kyoto,2020.08.19,5,8,0
Japan,Kyoto,2020.08.19,10,14,0
Japan,Kyoto,2020.08.19,15,43,0
Japan,Kyoto,2020.08.19,20,170,0
Japan,Kyoto,2020.08.19,25,183,0
Japan,Kyoto,2020.08.19,30,94,0
Japan,Kyoto,2020.08.19,35,62,0
Japan,Kyoto,2020.08.19,40,60,0
Japan,Kyoto,2020.08.19,45,70,0
Japan,Kyoto,2020.08.19,50,78,0
Japan,Kyoto,2020.08.19,55,67,0
Japan,Kyoto,2020.08.19,60,44,0
Japan,Kyoto,2020.08.19,65,42,1
Japan,Kyoto,2020.08.19,70,43,2
Japan,Kyoto,2020.08.19,75,34,3
Japan,Kyoto,2020.08.19,80,22,2
Japan,Kyoto,2020.08.19,85,24,3
Japan,Kyoto,2020.08.19,90,17,3
Japan,Kyoto,2020.08.19,95,3,0
Japan,Kyoto,2020.08.19,100,0,0
Japan,Mie,2020.08.19,0,1,0
Japan,Mie,2020.08.19,5,4,0
Japan,Mie,2020.08.19,10,11,0
Japan,Mie,2020.08.19,15,22,0
Japan,Mie,2020.08.19,20,40,0
Japan,Mie,2020.08.19,25,37,0
Japan,Mie,2020.08.19,30,22,0
Japan,Mie,2020.08.19,35,18,0
Japan,Mie,2020.08.19,40,18,0
Japan,Mie,2020.08.19,45,19,0
Japan,Mie,2020.08.19,50,21,0
Japan,Mie,2020.08.19,55,18,0
Japan,Mie,2020.08.19,60,12,0
Japan,Mie,2020.08.19,65,9,0
Japan,Mie,2020.08.19,70,4,0
Japan,Mie,2020.08.19,75,2,0
Japan,Mie,2020.08.19,80,4,0
Japan,Mie,2020.08.19,85,3,0
Japan,Mie,2020.08.19,90,0,0
Japan,Mie,2020.08.19,95,0,0
Japan,Mie,2020.08.19,100,0,0
Japan,Miyagi,2020.08.19,0,3,0
Japan,Miyagi,2020.08.19,5,5,0
Japan,Miyagi,2020.08.19,10,4,0
Japan,Miyagi,2020.08.19,15,7,0
Japan,Miyagi,2020.08.19,20,32,0
Japan,Miyagi,2020.08.19,25,34,0
Japan,Miyagi,2020.08.19,30,16,0
Japan,Miyagi,2020.08.19,35,13,0
Japan,Miyagi,2020.08.19,40,13,0
Japan,Miyagi,2020.08.19,45,12,0
Japan,Miyagi,2020.08.19,50,15,0
Japan,Miyagi,2020.08.19,55,11,0
Japan,Miyagi,2020.08.19,60,3,0
Japan,Miyagi,2020.08.19,65,2,0
Japan,Miyagi,2020.08.19,70,2,0
Japan,Miyagi,2020.08.19,75,1,0
Japan,Miyagi,2020.08.19,80,3,0
Japan,Miyagi,2020.08.19,85,5,0
Japan,Miyagi,2020.08.19,90,1,0
Japan,Miyagi,2020.08.19,95,0,0
Japan,Miyagi,2020.08.19,100,0,0
Japan,Miyazaki,2020.08.19,0,2,0
Japan,Miyazaki,2020.08.19,5,4,0
Japan,Miyazaki,2020.08.19,10,12,0
Japan,Miyazaki,2020.08.19,15,18,0
Japan,Miyazaki,2020.08.19,20,15,0
Japan,Miyazaki,2020.08.19,25,16,0
Japan,Miyazaki,2020.08.19,30,22,0
Japan,Miyazaki,2020.08.19,35,28,0
Japan,Miyazaki,2020.08.19,40,35,0
Japan,Miyazaki,2020.08.19,45,35,0
Japan,Miyazaki,2020.08.19,50,28,0
Japan,Miyazaki,2020.08.19,55,23,0
Japan,Miyazaki,2020.08.19,60,17,0
Japan,Miyazaki,2020.08.19,65,13,0
Japan,Miyazaki,2020.08.19,70,9,0
Japan,Miyazaki,2020.08.19,75,5,0
Japan,Miyazaki,2020.08.19,80,4,0
Japan,Miyazaki,2020.08.19,85,3,0
Japan,Miyazaki,2020.08.19,90,1,0
Japan,Miyazaki,2020.08.19,95,0,0
Japan,Miyazaki,2020.08.19,100,0,0
Japan,Nagano,2020.08.19,0,0,0
Japan,Nagano,2020.08.19,5,1,0
Japan,Nagano,2020.08.19,10,2,0
Japan,Nagano,2020.08.19,15,5,0
Japan,Nagano,2020.08.19,20,17,0
Japan,Nagano,2020.08.19,25,20,0
Japan,Nagano,2020.08.19,30,10,0
Japan,Nagano,2020.08.19,35,9,0
Japan,Nagano,2020.08.19,40,11,0
Japan,Nagano,2020.08.19,45,11,0
Japan,Nagano,2020.08.19,50,13,0
Japan,Nagano,2020.08.19,55,11,0
Japan,Nagano,2020.08.19,60,7,0
Japan,Nagano,2020.08.19,65,7,0
Japan,Nagano,2020.08.19,70,5,0
Japan,Nagano,2020.08.19,75,3,0
Japan,Nagano,2020.08.19,80,2,0
Japan,Nagano,2020.08.19,85,1,0
Japan,Nagano,2020.08.19,90,0,0
Japan,Nagano,2020.08.19,95,0,0
Japan,Nagano,2020.08.19,100,0,0
Japan,Nagasaki,2020.08.19,0,1,0
Japan,Nagasaki,2020.08.19,5,3,0
Japan,Nagasaki,2020.08.19,10,6,0
Japan,Nagasaki,2020.08.19,15,13,0
Japan,Nagasaki,2020.08.19,20,31,0
Japan,Nagasaki,2020.08.19,25,31,0
Japan,Nagasaki,2020.08.19,30,10,0
Japan,Nagasaki,2020.08.19,35,8,0
Japan,Nagasaki,2020.08.19,40,13,0
Japan,Nagasaki,2020.08.19,45,11,0
Japan,Nagasaki,2020.08.19,50,7,0
Japan,Nagasaki,2020.08.19,55,5,0
Japan,Nagasaki,2020.08.19,60,3,0
Japan,Nagasaki,2020.08.19,65,3,0
Japan,Nagasaki,2020.08.19,70,4,0
Japan,Nagasaki,2020.08.19,75,3,1
Japan,Nagasaki,2020.08.19,80,1,0
Japan,Nagasaki,2020.08.19,85,1,0
Japan,Nagasaki,2020.08.19,90,1,0
Japan,Nagasaki,2020.08.19,95,0,0
Japan,Nagasaki,2020.08.19,100,0,0
Japan,Nara,2020.08.19,0,1,0
Japan,Nara,2020.08.19,5,4,0
Japan,Nara,2020.08.19,10,13,0
Japan,Nara,2020.08.19,15,32,0
Japan,Nara,2020.08.19,20,72,0
Japan,Nara,2020.08.19,25,58,0
Japan,Nara,2020.08.19,30,21,0
Japan,Nara,2020.08.19,35,16,0
Japan,Nara,2020.08.19,40,27,0
Japan,Nara,2020.08.19,45,32,0
Japan,Nara,2020.08.19,50,30,0
Japan,Nara,2020.08.19,55,23,0
Japan,Nara,2020.08.19,60,13,0
Japan,Nara,2020.08.19,65,12,0
Japan,Nara,2020.08.19,70,13,0
Japan,Nara,2020.08.19,75,10,1
Japan,Nara,2020.08.19,80,7,0
Japan,Nara,2020.08.19,85,6,0
Japan,Nara,2020.08.19,90,2,0
Japan,Nara,2020.08.19,95,0,0
Japan,Nara,2020.08.19,100,0,0
Japan,Niigata,2020.08.19,0,1,0
Japan,Niigata,2020.08.19,5,2,0
Japan,Niigata,2020.08.19,10,1,0
Japan,Niigata,2020.08.19,15,2,0
Japan,Niigata,2020.08.19,20,14,0
Japan,Niigata,2020.08.19,25,19,0
Japan,Niigata,2020.08.19,30,15,0
Japan,Niigata,2020.08.19,35,13,0
Japan,Niigata,2020.08.19,40,7,0
Japan,Niigata,2020.08.19,45,6,0
Japan,Niigata,2020.08.19,50,8,0
Japan,Niigata,2020.08.19,55,7,0
Japan,Niigata,2020.08.19,60,3,0
Japan,Niigata,2020.08.19,65,3,0
Japan,Niigata,2020.08.19,70,5,0
Japan,Niigata,2020.08.19,75,4,0
Japan,Niigata,2020.08.19,80,2,0
Japan,Niigata,2020.08.19,85,3,0
Japan,Niigata,2020.08.19,90,0,0
Japan,Niigata,2020.08.19,95,0,0
Japan,Niigata,2020.08.19,100,0,0
Japan,Oita,2020.08.19,0,0,0
Japan,Oita,2020.08.19,5,0,0
Japan,Oita,2020.08.19,10,1,0
Japan,Oita,2020.08.19,15,4,0
Japan,Oita,2020.08.19,20,14,0
Japan,Oita,2020.08.19,25,15,0
Japan,Oita,2020.08.19,30,7,0
Japan,Oita,2020.08.19,35,6,0
Japan,Oita,2020.08.19,40,7,0
Japan,Oita,2020.08.19,45,6,0
Japan,Oita,2020.08.19,50,6,0
Japan,Oita,2020.08.19,55,5,0
Japan,Oita,2020.08.19,60,3,0
Japan,Oita,2020.08.19,65,3,0
Japan,Oita,2020.08.19,70,4,0
Japan,Oita,2020.08.19,75,3,0
Japan,Oita,2020.08.19,80,3,0
Japan,Oita,2020.08.19,85,4,0
Japan,Oita,2020.08.19,90,2,0
Japan,Oita,2020.08.19,95,0,0
Japan,Oita,2020.08.19,100,0,0
Japan,Okayama,2020.08.19,0,0,0
Japan,Okayama,2020.08.19,5,1,0
Japan,Okayama,2020.08.19,10,1,0
Japan,Okayama,2020.08.19,15,3,0
Japan,Okayama,2020.08.19,20,21,0
Japan,Okayama,2020.08.19,25,23,0
Japan,Okayama,2020.08.19,30,8,0
Japan,Okayama,2020.08.19,35,6,0
Japan,Okayama,2020.08.19,40,9,0
Japan,Okayama,2020.08.19,45,9,0
Japan,Okayama,2020.08.19,50,6,0
Japan,Okayama,2020.08.19,55,5,0
Japan,Okayama,2020.08.19,60,7,0
Japan,Okayama,2020.08.19,65,7,0
Japan,Okayama,2020.08.19,70,5,0
Japan,Okayama,2020.08.19,75,3,0
Japan,Okayama,2020.08.19,80,1,0
Japan,Okayama,2020.08.19,85,0,0
Japan,Okayama,2020.08.19,90,0,0
Japan,Okayama,2020.08.19,95,0,0
Japan,Okayama,2020.08.19,100,0,0
Japan,Okinawa,2020.08.19,0,27,0
Japan,Okinawa,2020.08.19,5,33,0
Japan,Okinawa,2020.08.19,10,32,0
Japan,Okinawa,2020.08.19,15,61,0
Japan,Okinawa,2020.08.19,20,173,0
Japan,Okinawa,2020.08.19,25,227,0
Japan,Okinawa,2020.08.19,30,157,0
Japan,Okinawa,2020.08.19,35,120,0
Japan,Okinawa,2020.08.19,40,131,0
Japan,Okinawa,2020.08.19,45,134,0
Japan,Okinawa,2020.08.19,50,105,0
Japan,Okinawa,2020.08.19,55,91,0
Japan,Okinawa,2020.08.19,60,85,0
Japan,Okinawa,2020.08.19,65,83,0
Japan,Okinawa,2020.08.19,70,53,1
Japan,Okinawa,2020.08.19,75,43,2
Japan,Okinawa,2020.08.19,80,37,1
Japan,Okinawa,2020.08.19,85,37,1
Japan,Okinawa,2020.08.19,90,20,0
Japan,Okinawa,2020.08.19,95,3,0
Japan,Okinawa,2020.08.19,100,0,0
Japan,Osaka,2020.08.19,0,42,0
Japan,Osaka,2020.08.19,5,70,0
Japan,Osaka,2020.08.19,10,119,0
Japan,Osaka,2020.08.19,15,338,0
Japan,Osaka,2020.08.19,20,1094,0
Japan,Osaka,2020.08.19,25,1257,0
Japan,Osaka,2020.08.19,30,668,0
Japan,Osaka,2020.08.19,35,389,0
Japan,Osaka,2020.08.19,40,378,0
Japan,Osaka,2020.08.19,45,484,1
Japan,Osaka,2020.08.19,50,452,1
Japan,Osaka,2020.08.19,55,336,2
Japan,Osaka,2020.08.19,60,221,4
Japan,Osaka,2020.08.19,65,211,8
Japan,Osaka,2020.08.19,70,220,12
Japan,Osaka,2020.08.19,75,197,17
Japan,Osaka,2020.08.19,80,155,18
Japan,Osaka,2020.08.19,85,160,22
Japan,Osaka,2020.08.19,90,84,9
Japan,Osaka,2020.08.19,95,12,1
Japan,Osaka,2020.08.19,100,0,0
Japan,Saga,2020.08.19,0,2,0
Japan,Saga,2020.08.19,5,4,0
Japan,Saga,2020.08.19,10,3,0
Japan,Saga,2020.08.19,15,7,0
Japan,Saga,2020.08.19,20,30,0
Japan,Saga,2020.08.19,25,35,0
Japan,Saga,2020.08.19,30,21,0
Japan,Saga,2020.08.19,35,17,0
Japan,Saga,2020.08.19,40,11,0
Japan,Saga,2020.08.19,45,9,0
Japan,Saga,2020.08.19,50,12,0
Japan,Saga,2020.08.19,55,11,0
Japan,Saga,2020.08.19,60,6,0
Japan,Saga,2020.08.19,65,6,0
Japan,Saga,2020.08.19,70,5,0
Japan,Saga,2020.08.19,75,4,0
Japan,Saga,2020.08.19,80,3,0
Japan,Saga,2020.08.19,85,3,0
Japan,Saga,2020.08.19,90,0,0
Japan,Saga,2020.08.19,95,0,0
Japan,Saga,2020.08.19,100,0,0
Japan,Saitama,2020.08.19,0,27,0
Japan,Saitama,2020.08.19,5,38,0
Japan,Saitama,2020.08.19,10,49,0
Japan,Saitama,2020.08.19,15,111,0
Japan,Saitama,2020.08.19,20,347,0
Japan,Saitama,2020.08.19,25,418,0
Japan,Saitama,2020.08.19,30,268,0
Japan,Saitama,2020.08.19,35,194,0
Japan,Saitama,2020.08.19,40,204,0
Japan,Saitama,2020.08.19,45,256,0
Japan,Saitama,2020.08.19,50,246,0
Japan,Saitama,2020.08.19,55,184,0
Japan,Saitama,2020.08.19,60,122,2
Japan,Saitama,2020.08.19,65,107,4
Japan,Saitama,2020.08.19,70,98,5
Japan,Saitama,2020.08.19,75,83,8
Japan,Saitama,2020.08.19,80,63,12
Japan,Saitama,2020.08.19,85,64,16
Japan,Saitama,2020.08.19,90,36,5
Japan,Saitama,2020.08.19,95,6,0
Japan,Saitama,2020.08.19,100,0,0
Japan,Shiga,2020.08.19,0,5,0
Japan,Shiga,2020.08.19,5,7,0
Japan,Shiga,2020.08.19,10,6,0
Japan,Shiga,2020.08.19,15,10,0
Japan,Shiga,2020.08.19,20,38,0
Japan,Shiga,2020.08.19,25,44,0
Japan,Shiga,2020.08.19,30,30,0
Japan,Shiga,2020.08.19,35,25,0
Japan,Shiga,2020.08.19,40,24,0
Japan,Shiga,2020.08.19,45,23,0
Japan,Shiga,2020.08.19,50,19,0
Japan,Shiga,2020.08.19,55,17,0
Japan,Shiga,2020.08.19,60,17,0
Japan,Shiga,2020.08.19,65,18,0
Japan,Shiga,2020.08.19,70,13,0
Japan,Shiga,2020.08.19,75,10,0
Japan,Shiga,2020.08.19,80,7,0
Japan,Shiga,2020.08.19,85,8,0
Japan,Shiga,2020.08.19,90,8,0
Japan,Shiga,2020.08.19,95,2,0
Japan,Shiga,2020.08.19,100,0,0
Japan,Shimane,2020.08.19,0,0,0
Japan,Shimane,2020.08.19,5,2,0
Japan,Shimane,2020.08.19,10,46,0
Japan,Shimane,2020.08.19,15,54,0
Japan,Shimane,2020.08.19,20,5,0
Japan,Shimane,2020.08.19,25,2,0
Japan,Shimane,2020.08.19,30,3,0
Japan,Shimane,2020.08.19,35,2,0
Japan,Shimane,2020.08.19,40,2,0
Japan,Shimane,2020.08.19,45,1,0
Japan,Shimane,2020.08.19,50,3,0
Japan,Shimane,2020.08.19,55,3,0
Japan,Shimane,2020.08.19,60,0,0
Japan,Shimane,2020.08.19,65,0,0
Japan,Shimane,2020.08.19,70,0,0
Japan,Shimane,2020.08.19,75,0,0
Japan,Shimane,2020.08.19,80,0,0
Japan,Shimane,2020.08.19,85,0,0
Japan,Shimane,2020.08.19,90,0,0
Japan,Shimane,2020.08.19,95,0,0
Japan,Shimane,2020.08.19,100,0,0
Japan,Shizuoka,2020.08.19,0,2,0
Japan,Shizuoka,2020.08.19,5,4,0
Japan,Shizuoka,2020.08.19,10,2,0
Japan,Shizuoka,2020.08.19,15,5,0
Japan,Shizuoka,2020.08.19,20,26,0
Japan,Shizuoka,2020.08.19,25,35,0
Japan,Shizuoka,2020.08.19,30,24,0
Japan,Shizuoka,2020.08.19,35,24,0
Japan,Shizuoka,2020.08.19,40,38,0
Japan,Shizuoka,2020.08.19,45,37,0
Japan,Shizuoka,2020.08.19,50,20,0
Japan,Shizuoka,2020.08.19,55,14,0
Japan,Shizuoka,2020.08.19,60,16,0
Japan,Shizuoka,2020.08.19,65,14,0
Japan,Shizuoka,2020.08.19,70,6,0
Japan,Shizuoka,2020.08.19,75,4,0
Japan,Shizuoka,2020.08.19,80,3,0
Japan,Shizuoka,2020.08.19,85,3,0
Japan,Shizuoka,2020.08.19,90,2,0
Japan,Shizuoka,2020.08.19,95,0,0
Japan,Shizuoka,2020.08.19,100,0,0
Japan,Tochigi,2020.08.19,0,3,0
Japan,Tochigi,2020.08.19,5,6,0
Japan,Tochigi,2020.08.19,10,5,0
Japan,Tochigi,2020.08.19,15,9,0
Japan,Tochigi,2020.08.19,20,25,0
Japan,Tochigi,2020.08.19,25,32,0
Japan,Tochigi,2020.08.19,30,29,0
Japan,Tochigi,2020.08.19,35,28,0
Japan,Tochigi,2020.08.19,40,28,0
Japan,Tochigi,2020.08.19,45,24,0
Japan,Tochigi,2020.08.19,50,15,0
Japan,Tochigi,2020.08.19,55,12,0
Japan,Tochigi,2020.08.19,60,14,0
Japan,Tochigi,2020.08.19,65,15,0
Japan,Tochigi,2020.08.19,70,16,0
Japan,Tochigi,2020.08.19,75,10,0
Japan,Tochigi,2020.08.19,80,2,0
Japan,Tochigi,2020.08.19,85,1,0
Japan,Tochigi,2020.08.19,90,0,0
Japan,Tochigi,2020.08.19,95,0,0
Japan,Tochigi,2020.08.19,100,0,0
Japan,Tokushima,2020.08.19,0,0,0
Japan,Tokushima,2020.08.19,5,0,0
Japan,Tokushima,2020.08.19,10,2,0
Japan,Tokushima,2020.08.19,15,4,0
Japan,Tokushima,2020.08.19,20,8,0
Japan,Tokushima,2020.08.19,25,8,0
Japan,Tokushima,2020.08.19,30,7,0
Japan,Tokushima,2020.08.19,35,6,0
Japan,Tokushima,2020.08.19,40,2,0
Japan,Tokushima,2020.08.19,45,1,0
Japan,Tokushima,2020.08.19,50,4,0
Japan,Tokushima,2020.08.19,55,3,0
Japan,Tokushima,2020.08.19,60,3,0
Japan,Tokushima,2020.08.19,65,3,0
Japan,Tokushima,2020.08.19,70,1,0
Japan,Tokushima,2020.08.19,75,1,0
Japan,Tokushima,2020.08.19,80,4,0
Japan,Tokushima,2020.08.19,85,8,0
Japan,Tokushima,2020.08.19,90,9,0
Japan,Tokushima,2020.08.19,95,3,0
Japan,Tokushima,2020.08.19,100,0,0
Japan,Tokyo,2020.08.19,0,168,0
Japan,Tokyo,2020.08.19,5,133,0
Japan,Tokyo,2020.08.19,10,133,0
Japan,Tokyo,2020.08.19,15,368,0
Japan,Tokyo,2020.08.19,20,2231,0
Japan,Tokyo,2020.08.19,25,4054,0
Japan,Tokyo,2020.08.19,30,2572,0
Japan,Tokyo,2020.08.19,35,1474,0
Japan,Tokyo,2020.08.19,40,1219,0
Japan,Tokyo,2020.08.19,45,1276,1
Japan,Tokyo,2020.08.19,50,1099,4
