Country,Region,Date,Age,Cases,Deaths
Lebanon,All,2021.06.14,40,35539,0
Lebanon,All,2021.06.14,45,35548,0
Lebanon,All,2021.06.14,50,38307,0
Lebanon,All,2021.06.14,55,38206,0
Lebanon,All,2021.06.14,60,32892,0
Lebanon,All,2021.06.14,65,27341,0
Lebanon,All,2021.06.14,70,17329,0
Lebanon,All,2021.06.14,75,10345,0
Lebanon,All,2021.06.14,80,8747,0
Lebanon,All,2021.06.14,85,5366,0
Lebanon,All,2021.06.14,90,1702,0
Lebanon,All,2021.06.14,95,404,0
Lebanon,All,2021.06.14,100,58,0
Malawi,All,2020.12.27,0,76,0
Malawi,All,2020.12.27,5,57,0
Malawi,All,2020.12.27,10,73,0
Malawi,All,2020.12.27,15,171,0
Malawi,All,2020.12.27,20,489,1
Malawi,All,2020.12.27,25,942,3
Malawi,All,2020.12.27,30,1080,6
Malawi,All,2020.12.27,35,882,10
Malawi,All,2020.12.27,40,703,17
Malawi,All,2020.12.27,45,502,22
Malawi,All,2020.12.27,50,331,22
Malawi,All,2020.12.27,55,217,23
Malawi,All,2020.12.27,60,145,24
Malawi,All,2020.12.27,65,89,19
Malawi,All,2020.12.27,70,55,13
Malawi,All,2020.12.27,75,32,9
Malawi,All,2020.12.27,80,18,6
Malawi,All,2020.12.27,85,8,3
Malawi,All,2020.12.27,90,2,1
Malawi,All,2020.12.27,95,0,0
Malawi,All,2020.12.27,100,0,0
Maldives,All,N/A,0,0,0
Maldives,All,N/A,5,0,0
Maldives,All,N/A,10,0,0
Maldives,All,N/A,15,0,0
Maldives,All,N/A,20,0,0
Maldives,All,N/A,25,0,0
Maldives,All,N/A,30,0,0
Maldives,All,N/A,35,0,0
Maldives,All,N/A,40,0,0
Maldives,All,N/A,45,0,0
Maldives,All,N/A,50,0,0
Maldives,All,N/A,55,0,0
Maldives,All,N/A,60,0,0
Maldives,All,N/A,65,0,0
Maldives,All,N/A,70,0,0
Maldives,All,N/A,75,0,0
Maldives,All,N/A,80,0,0
Maldives,All,N/A,85,0,0
Maldives,All,N/A,90,0,0
Maldives,All,N/A,95,0,0
Maldives,All,N/A,100,0,0
Mali,All,2020.08.24,0,76,0
Mali,All,2020.08.24,5,64,0
Mali,All,2020.08.24,10,82,0
Mali,All,2020.08.24,15,137,0
Mali,All,2020.08.24,20,208,0
Mali,All,2020.08.24,25,272,0
Mali,All,2020.08.24,30,279,0
Mali,All,2020.08.24,35,241,0
Mali,All,2020.08.24,40,205,0
Mali,All,2020.08.24,45,186,0
Mali,All,2020.08.24,50,178,0
Mali,All,2020.08.24,55,181,0
Mali,All,2020.08.24,60,176,0
Mali,All,2020.08.24,65,150,0
Mali,All,2020.08.24,70,104,0
Mali,All,2020.08.24,75,81,0
Mali,All,2020.08.24,80,47,0
Mali,All,2020.08.24,85,23,0
Mali,All,2020.08.24,90,7,0
Mali,All,2020.08.24,95,1,0
Mali,All,2020.08.24,100,0,0
Mauritania,All,2020.05.24,0,5,0
Mauritania,All,2020.05.24,5,5,0
Mauritania,All,2020.05.24,10,8,0
Mauritania,All,2020.05.24,15,11,0
Mauritania,All,2020.05.24,20,17,0
Mauritania,All,2020.05.24,25,31,0
Mauritania,All,2020.05.24,30,33,0
Mauritania,All,2020.05.24,35,19,0
Mauritania,All,2020.05.24,40,17,0
Mauritania,All,2020.05.24,45,20,0
Mauritania,All,2020.05.24,50,18,0
Mauritania,All,2020.05.24,55,17,0
Mauritania,All,2020.05.24,60,13,0
Mauritania,All,2020.05.24,65,6,0
Mauritania,All,2020.05.24,70,4,0
Mauritania,All,2020.05.24,75,2,0
Mauritania,All,2020.05.24,80,2,0
Mauritania,All,2020.05.24,85,1,0
Mauritania,All,2020.05.24,90,0,0
Mauritania,All,2020.05.24,95,0,0
Mauritania,All,2020.05.24,100,0,0
Mexico,All,2021.05.03,0,11654,332
Mexico,All,2021.05.03,5,14465,68
Mexico,All,2021.05.03,10,29345,97
Mexico,All,2021.05.03,15,67828,234
Mexico,All,2021.05.03,20,163559,734
Mexico,All,2021.05.03,25,246895,1630
Mexico,All,2021.05.03,30,255489,3099
Mexico,All,2021.05.03,35,246918,5160
Mexico,All,2021.05.03,40,234281,8609
Mexico,All,2021.05.03,45,243328,14357
Mexico,All,2021.05.03,50,215777,19406
Mexico,All,2021.05.03,55,183035,25481
Mexico,All,2021.05.03,60,140660,30011
Mexico,All,2021.05.03,65,106437,30766
Mexico,All,2021.05.03,70,77520,27888
Mexico,All,2021.05.03,75,53673,22152
Mexico,All,2021.05.03,80,32999,15052
Mexico,All,2021.05.03,85,17421,8411
Mexico,All,2021.05.03,90,6412,3006
Mexico,All,2021.05.03,95,1710,748
Mexico,All,2021.05.03,100,494,104
Moldova,All,2021.03.18,0,2150,0
Moldova,All,2021.03.18,5,1982,0
Moldova,All,2021.03.18,10,3517,0
Moldova,All,2021.03.18,15,5819,1
Moldova,All,2021.03.18,20,8083,2
Moldova,All,2021.03.18,25,12274,8
Moldova,All,2021.03.18,30,16994,20
Moldova,All,2021.03.18,35,17537,38
Moldova,All,2021.03.18,40,16784,69
Moldova,All,2021.03.18,45,17431,123
Moldova,All,2021.03.18,50,18541,208
Moldova,All,2021.03.18,55,23432,427
Moldova,All,2021.03.18,60,23966,710
Moldova,All,2021.03.18,65,20100,949
Moldova,All,2021.03.18,70,10738,721
Moldova,All,2021.03.18,75,5522,549
Moldova,All,2021.03.18,80,2807,371
Moldova,All,2021.03.18,85,1012,176
Moldova,All,2021.03.18,90,205,46
Moldova,All,2021.03.18,95,24,7
Moldova,All,2021.03.18,100,2,0
Montenegro,All,2021.06.15,0,1100,0
Montenegro,All,2021.06.15,5,1815,0
Montenegro,All,2021.06.15,10,3054,0
Montenegro,All,2021.06.15,15,4461,0
Montenegro,All,2021.06.15,20,6322,0
Montenegro,All,2021.06.15,25,8185,0
Montenegro,All,2021.06.15,30,9292,0
Montenegro,All,2021.06.15,35,10227,0
Montenegro,All,2021.06.15,40,9072,0
Montenegro,All,2021.06.15,45,8288,0
Montenegro,All,2021.06.15,50,7508,0
Montenegro,All,2021.06.15,55,7842,0
Montenegro,All,2021.06.15,60,6832,0
Montenegro,All,2021.06.15,65,6185,0
Montenegro,All,2021.06.15,70,4101,0
Montenegro,All,2021.06.15,75,2573,0
Montenegro,All,2021.06.15,80,1965,0
Montenegro,All,2021.06.15,85,890,0
Montenegro,All,2021.06.15,90,236,0
Montenegro,All,2021.06.15,95,31,0
Montenegro,All,2021.06.15,100,2,0
Mozambique,All,2021.01.27,0,1370,0
Mozambique,All,2021.01.27,5,1068,0
Mozambique,All,2021.01.27,10,1268,0
Mozambique,All,2021.01.27,15,1828,0
Mozambique,All,2021.01.27,20,3747,0
Mozambique,All,2021.01.27,25,4680,0
Mozambique,All,2021.01.27,30,4689,0
Mozambique,All,2021.01.27,35,4202,0
Mozambique,All,2021.01.27,40,3499,0
Mozambique,All,2021.01.27,45,2288,0
Mozambique,All,2021.01.27,50,2012,0
Mozambique,All,2021.01.27,55,1503,0
Mozambique,All,2021.01.27,60,1221,0
Mozambique,All,2021.01.27,65,760,0
Mozambique,All,2021.01.27,70,413,0
Mozambique,All,2021.01.27,75,213,0
Mozambique,All,2021.01.27,80,106,0
Mozambique,All,2021.01.27,85,41,0
Mozambique,All,2021.01.27,90,9,0
Mozambique,All,2021.01.27,95,1,0
Mozambique,All,2021.01.27,100,0,0
Namibia,All,2020.10.15,0,277,0
Namibia,All,2020.10.15,5,262,0
Namibia,All,2020.10.15,10,410,0
Namibia,All,2020.10.15,15,720,0
Namibia,All,2020.10.15,20,1306,0
Namibia,All,2020.10.15,25,1759,0
Namibia,All,2020.10.15,30,1778,0
Namibia,All,2020.10.15,35,1539,0
Namibia,All,2020.10.15,40,1321,0
Namibia,All,2020.10.15,45,1077,0
Namibia,All,2020.10.15,50,755,0
Namibia,All,2020.10.15,55,493,0
Namibia,All,2020.10.15,60,266,0
Namibia,All,2020.10.15,65,130,0
Namibia,All,2020.10.15,70,63,0
Namibia,All,2020.10.15,75,32,0
Namibia,All,2020.10.15,80,14,0
Namibia,All,2020.10.15,85,4,0
Namibia,All,2020.10.15,90,0,0
Namibia,All,2020.10.15,95,0,0
Namibia,All,2020.10.15,100,0,0
Nepal,All,2020.09.26,0,720,2
Nepal,All,2020.09.26,5,1632,3
Nepal,All,2020.09.26,10,3727,3
Nepal,All,2020.09.26,15,7827,5
Nepal,All,2020.09.26,20,12776,8
Nepal,All,2020.09.26,25,13731,11
Nepal,All,2020.09.26,30,10946,13
Nepal,All,2020.09.26,35,7505,18
Nepal,All,2020.09.26,40,4986,31
Nepal,All,2020.09.26,45,3180,39
Nepal,All,2020.09.26,50,2023,36
Nepal,All,2020.09.26,55,1242,34
Nepal,All,2020.09.26,60,713,37
Nepal,All,2020.09.26,65,402,36
Nepal,All,2020.09.26,70,201,26
Nepal,All,2020.09.26,75,117,22
Nepal,All,2020.09.26,80,53,14
Nepal,All,2020.09.26,85,23,8
Nepal,All,2020.09.26,90,8,3
Nepal,All,2020.09.26,95,1,1
Nepal,All,2020.09.26,100,0,0
Netherlands,All,2021.06.15,0,17481,0
Netherlands,All,2021.06.15,5,42091,0
Netherlands,All,2021.06.15,10,87085,0
Netherlands,All,2021.06.15,15,140191,1
Netherlands,All,2021.06.15,20,154062,3
Netherlands,All,2021.06.15,25,143161,5
Netherlands,All,2021.06.15,30,123893,10
Netherlands,All,2021.06.15,35,111944,17
Netherlands,All,2021.06.15,40,111497,31
Netherlands,All,2021.06.15,45,136650,69
Netherlands,All,2021.06.15,50,149622,138
Netherlands,All,2021.06.15,55,130854,263
Netherlands,All,2021.06.15,60,93543,475
Netherlands,All,2021.06.15,65,66039,899
Netherlands,All,2021.06.15,70,54676,1836
Netherlands,All,2021.06.15,75,37849,2675
Netherlands,All,2021.06.15,80,31011,3743
Netherlands,All,2021.06.15,85,23624,3918
Netherlands,All,2021.06.15,90,12975,2525
Netherlands,All,2021.06.15,95,4347,945
Netherlands,All,2021.06.15,100,624,151
New Zealand,All,2021.06.14,0,0,0
New Zealand,All,2021.06.14,5,0,0
New Zealand,All,2021.06.14,10,0,0
New Zealand,All,2021.06.14,15,0,0
New Zealand,All,2021.06.14,20,0,0
New Zealand,All,2021.06.14,25,0,0
New Zealand,All,2021.06.14,30,0,0
New Zealand,All,2021.06.14,35,0,0
New Zealand,All,2021.06.14,40,0,0
New Zealand,All,2021.06.14,45,0,0
New Zealand,All,2021.06.14,50,0,1
New Zealand,All,2021.06.14,55,0,1
New Zealand,All,2021.06.14,60,0,1
New Zealand,All,2021.06.14,65,0,1
New Zealand,All,2021.06.14,70,0,3
New Zealand,All,2021.06.14,75,0,3
New Zealand,All,2021.06.14,80,0,3
New Zealand,All,2021.06.14,85,0,4
New Zealand,All,2021.06.14,90,0,3
New Zealand,All,2021.06.14,95,0,1
New Zealand,All,2021.06.14,100,0,0
Nicaragua,All,2020.04.16,0,6,0
Nicaragua,All,2020.04.16,5,0,0
Nicaragua,All,2020.04.16,10,5,0
Nicaragua,All,2020.04.16,15,11,0
Nicaragua,All,2020.04.16,20,55,1
Nicaragua,All,2020.04.16,25,73,1
Nicaragua,All,2020.04.16,30,33,0
Nicaragua,All,2020.04.16,35,22,0
Nicaragua,All,2020.04.16,40,24,1
Nicaragua,All,2020.04.16,45,15,1
Nicaragua,All,2020.04.16,50,3,0
Nicaragua,All,2020.04.16,55,2,0
Nicaragua,All,2020.04.16,60,5,2
Nicaragua,All,2020.04.16,65,4,3
Nicaragua,All,2020.04.16,70,4,3
Nicaragua,All,2020.04.16,75,5,4
Nicaragua,All,2020.04.16,80,2,1
Nicaragua,All,2020.04.16,85,1,1
Nicaragua,All,2020.04.16,90,0,0
Nicaragua,All,2020.04.16,95,0,0
Nicaragua,All,2020.04.16,100,0,0
Nigeria,All,2021.04.11,0,2170,4
Nigeria,All,2021.04.11,5,2722,5
Nigeria,All,2021.04.11,10,4461,7
Nigeria,All,2021.04.11,15,7382,10
Nigeria,All,2021.04.11,20,12057,22
Nigeria,All,2021.04.11,25,19551,40
Nigeria,All,2021.04.11,30,20022,41
Nigeria,All,2021.04.11,35,19694,27
Nigeria,All,2021.04.11,40,16789,26
Nigeria,All,2021.04.11,45,12930,109
Nigeria,All,2021.04.11,50,11536,179
Nigeria,All,2021.04.11,55,8007,191
Nigeria,All,2021.04.11,60,5557,246
Nigeria,All,2021.04.11,65,3225,187
Nigeria,All,2021.04.11,70,2241,171
Nigeria,All,2021.04.11,75,1225,123
Nigeria,All,2021.04.11,80,748,95
Nigeria,All,2021.04.11,85,442,45
Nigeria,All,2021.04.11,90,187,15
Nigeria,All,2021.04.11,95,49,3
Nigeria,All,2021.04.11,100,7,0
Northern Ireland,All,2021.06.11,0,2421,0
Northern Ireland,All,2021.06.11,5,3710,0
Northern Ireland,All,2021.06.11,10,5168,0
Northern Ireland,All,2021.06.11,15,6369,0
Northern Ireland,All,2021.06.11,20,8475,0
Northern Ireland,All,2021.06.11,25,11073,0
Northern Ireland,All,2021.06.11,30,12983,1
Northern Ireland,All,2021.06.11,35,12897,2
Northern Ireland,All,2021.06.11,40,11241,6
Northern Ireland,All,2021.06.11,45,10066,13
Northern Ireland,All,2021.06.11,50,8890,30
Northern Ireland,All,2021.06.11,55,7215,57
Northern Ireland,All,2021.06.11,60,5303,90
Northern Ireland,All,2021.06.11,65,4049,134
Northern Ireland,All,2021.06.11,70,3697,213
Northern Ireland,All,2021.06.11,75,3244,291
Northern Ireland,All,2021.06.11,80,2711,359
Northern Ireland,All,2021.06.11,85,2174,405
Northern Ireland,All,2021.06.11,90,1442,375
Northern Ireland,All,2021.06.11,95,431,153
Northern Ireland,All,2021.06.11,100,32,16
Norway,All,2021.06.15,0,4365,0
Norway,All,2021.06.15,5,6900,0
Norway,All,2021.06.15,10,9808,0
Norway,All,2021.06.15,15,11770,0
Norway,All,2021.06.15,20,13090,0
Norway,All,2021.06.15,25,12962,0
Norway,All,2021.06.15,30,11485,1
Norway,All,2021.06.15,35,10090,2
Norway,All,2021.06.15,40,9625,3
Norway,All,2021.06.15,45,10153,7
Norway,All,2021.06.15,50,9063,13
Norway,All,2021.06.15,55,6428,22
Norway,All,2021.06.15,60,4293,38
Norway,All,2021.06.15,65,2783,57
Norway,All,2021.06.15,70,2081,83
Norway,All,2021.06.15,75,1300,96
Norway,All,2021.06.15,80,878,121
Norway,All,2021.06.15,85,628,143
Norway,All,2021.06.15,90,364,120
Norway,All,2021.06.15,95,131,62
Norway,All,2021.06.15,100,19,12
Pakistan,All,2020.06.02,0,0,0
Pakistan,All,2020.06.02,5,0,0
Pakistan,All,2020.06.02,10,741,3
Pakistan,All,2020.06.02,15,5502,9
Pakistan,All,2020.06.02,20,9632,18
Pakistan,All,2020.06.02,25,9473,30
Pakistan,All,2020.06.02,30,9980,36
Pakistan,All,2020.06.02,35,9447,49
Pakistan,All,2020.06.02,40,7606,79
Pakistan,All,2020.06.02,45,6312,119
Pakistan,All,2020.06.02,50,6017,179
Pakistan,All,2020.06.02,55,5593,246
Pakistan,All,2020.06.02,60,4306,276
Pakistan,All,2020.06.02,65,2649,230
Pakistan,All,2020.06.02,70,1652,178
Pakistan,All,2020.06.02,75,956,122
Pakistan,All,2020.06.02,80,456,65
Pakistan,All,2020.06.02,85,184,30
Pakistan,All,2020.06.02,90,52,9
Pakistan,All,2020.06.02,95,9,1
Pakistan,All,2020.06.02,100,1,0
Palestine,All,2021.06.14,0,7092,0
Palestine,All,2021.06.14,5,14523,0
Palestine,All,2021.06.14,10,25763,0
Palestine,All,2021.06.14,15,33914,0
Palestine,All,2021.06.14,20,35049,0
Palestine,All,2021.06.14,25,34287,0
Palestine,All,2021.06.14,30,33419,0
Palestine,All,2021.06.14,35,30413,0
Palestine,All,2021.06.14,40,26131,0
Palestine,All,2021.06.14,45,23137,0
Palestine,All,2021.06.14,50,20882,0
Palestine,All,2021.06.14,55,17345,0
Palestine,All,2021.06.14,60,12902,0
Palestine,All,2021.06.14,65,9155,0
Palestine,All,2021.06.14,70,6539,0
Palestine,All,2021.06.14,75,4667,0
Palestine,All,2021.06.14,80,3005,0
Palestine,All,2021.06.14,85,1517,0
Palestine,All,2021.06.14,90,572,0
Palestine,All,2021.06.14,95,168,0
Palestine,All,2021.06.14,100,41,0
Panama,All,2020.07.04,0,434,1
Panama,All,2020.07.04,5,747,2
Panama,All,2020.07.04,10,1243,3
Panama,All,2020.07.04,15,2020,4
Panama,All,2020.07.04,20,3091,6
Panama,All,2020.07.04,25,4041,9
Panama,All,2020.07.04,30,4620,12
Panama,All,2020.07.04,35,4479,17
Panama,All,2020.07.04,40,3926,22
Panama,All,2020.07.04,45,3239,31
Panama,All,2020.07.04,50,2546,41
Panama,All,2020.07.04,55,1992,54
Panama,All,2020.07.04,60,1509,69
Panama,All,2020.07.04,65,1083,80
Panama,All,2020.07.04,70,746,84
Panama,All,2020.07.04,75,505,80
Panama,All,2020.07.04,80,332,69
Panama,All,2020.07.04,85,213,55
Panama,All,2020.07.04,90,126,40
Panama,All,2020.07.04,95,61,23
Panama,All,2020.07.04,100,21,9
Papua New Guinea,All,2021.01.17,0,5,0
Papua New Guinea,All,2021.01.17,5,11,0
Papua New Guinea,All,2021.01.17,10,20,0
Papua New Guinea,All,2021.01.17,15,37,0
Papua New Guinea,All,2021.01.17,20,64,0
Papua New Guinea,All,2021.01.17,25,84,0
Papua New Guinea,All,2021.01.17,30,91,0
Papua New Guinea,All,2021.01.17,35,103,0
Papua New Guinea,All,2021.01.17,40,112,0
Papua New Guinea,All,2021.01.17,45,102,0
Papua New Guinea,All,2021.01.17,50,80,0
Papua New Guinea,All,2021.01.17,55,47,0
Papua New Guinea,All,2021.01.17,60,19,0
Papua New Guinea,All,2021.01.17,65,10,0
Papua New Guinea,All,2021.01.17,70,5,0
Papua New Guinea,All,2021.01.17,75,3,0
Papua New Guinea,All,2021.01.17,80,3,0
Papua New Guinea,All,2021.01.17,85,1,0
Papua New Guinea,All,2021.01.17,90,0,0
Papua New Guinea,All,2021.01.17,95,0,0
Papua New Guinea,All,2021.01.17,100,0,0
Paraguay,All,2021.03.06,0,991,2
Paraguay,All,2021.03.06,5,1577,3
Paraguay,All,2021.03.06,10,2764,2
Paraguay,All,2021.03.06,15,7877,1
Paraguay,All,2021.03.06,20,18631,20
Paraguay,All,2021.03.06,25,24340,19
Paraguay,All,2021.03.06,30,23324,40
Paraguay,All,2021.03.06,35,20520,77
Paraguay,All,2021.03.06,40,14931,96
Paraguay,All,2021.03.06,45,11409,126
Paraguay,All,2021.03.06,50,10617,202
Paraguay,All,2021.03.06,55,9270,286
Paraguay,All,2021.03.06,60,7254,412
Paraguay,All,2021.03.06,65,5089,468
Paraguay,All,2021.03.06,70,3403,440
Paraguay,All,2021.03.06,75,2325,425
Paraguay,All,2021.03.06,80,1491,313
Paraguay,All,2021.03.06,85,740,228
Paraguay,All,2021.03.06,90,309,101
Paraguay,All,2021.03.06,95,83,29
Paraguay,All,2021.03.06,100,15,4
Peru,All,2021.06.13,0,23451,451
Peru,All,2021.06.13,5,21644,182
Peru,All,2021.06.13,10,35427,205
Peru,All,2021.06.13,15,72155,334
Peru,All,2021.06.13,20,147451,731
Peru,All,2021.06.13,25,215244,1297
Peru,All,2021.06.13,30,228747,2399
Peru,All,2021.06.13,35,215404,3834
Peru,All,2021.06.13,40,198562,6264
Peru,All,2021.06.13,45,182214,9424
Peru,All,2021.06.13,50,165269,13587
Peru,All,2021.06.13,55,140416,18237
Peru,All,2021.06.13,60,114619,23291
Peru,All,2021.06.13,65,85405,25346
Peru,All,2021.06.13,70,61229,24485
Peru,All,2021.06.13,75,42814,21415
Peru,All,2021.06.13,80,27748,17473
Peru,All,2021.06.13,85,15503,12143
Peru,All,2021.06.13,90,6143,5775
Peru,All,2021.06.13,95,1483,1569
Peru,All,2021.06.13,100,329,253
Philippines,All,2021.06.12,0,23398,194
Philippines,All,2021.06.12,5,24263,27
Philippines,All,2021.06.12,10,32994,57
Philippines,All,2021.06.12,15,50670,107
Philippines,All,2021.06.12,20,136693,181
Philippines,All,2021.06.12,25,191839,328
Philippines,All,2021.06.12,30,169288,431
Philippines,All,2021.06.12,35,130233,612
Philippines,All,2021.06.12,40,113182,810
Philippines,All,2021.06.12,45,94427,1237
Philippines,All,2021.06.12,50,87617,1810
Philippines,All,2021.06.12,55,76523,2251
Philippines,All,2021.06.12,60,62662,3045
Philippines,All,2021.06.12,65,45252,3272
Philippines,All,2021.06.12,70,31860,3109
Philippines,All,2021.06.12,75,17777,2103
Philippines,All,2021.06.12,80,11219,1584
Philippines,All,2021.06.12,85,5872,903
Philippines,All,2021.06.12,90,1982,354
Philippines,All,2021.06.12,95,483,98
Philippines,All,2021.06.12,100,110,18
Portugal,All,2021.06.09,0,0,0
Portugal,All,2021.06.09,5,0,0
Portugal,All,2021.06.09,10,0,0
Portugal,All,2021.06.09,15,0,0
Portugal,All,2021.06.09,20,0,0
Portugal,All,2021.06.09,25,0,0
Portugal,All,2021.06.09,30,0,0
Portugal,All,2021.06.09,35,0,0
Portugal,All,2021.06.09,40,0,0
Portugal,All,2021.06.09,45,0,0
Portugal,All,2021.06.09,50,0,0
Portugal,All,2021.06.09,55,0,0
Portugal,All,2021.06.09,60,0,0
Portugal,All,2021.06.09,65,0,0
Portugal,All,2021.06.09,70,0,0
Portugal,All,2021.06.09,75,0,0
Portugal,All,2021.06.09,80,0,0
Portugal,All,2021.06.09,85,0,0
Portugal,All,2021.06.09,90,0,0
Portugal,All,2021.06.09,95,0,0
Portugal,All,2021.06.09,100,0,0
Romania,All,2021.05.12,0,10797,0
Romania,All,2021.05.12,5,13301,0
Romania,All,2021.05.12,10,18998,0
Romania,All,2021.05.12,15,25432,0
Romania,All,2021.05.12,20,40841,3
Romania,All,2021.05.12,25,63067,7
Romania,All,2021.05.12,30,96720,14
Romania,All,2021.05.12,35,83059,19
Romania,All,2021.05.12,40,103156,30
Romania,All,2021.05.12,45,107171,46
Romania,All,2021.05.12,50,117641,92
Romania,All,2021.05.12,55,76450,97
Romania,All,2021.05.12,60,82257,157
Romania,All,2021.05.12,65,76808,201
Romania,All,2021.05.12,70,60663,205
Romania,All,2021.05.12,75,38850,163
Romania,All,2021.05.12,80,30886,162
Romania,All,2021.05.12,85,14524,98
Romania,All,2021.05.12,90,5011,44
Romania,All,2021.05.12,95,1009,11
Romania,All,2021.05.12,100,82,1
Rwanda,All,2021.05.21,0,252,0
Rwanda,All,2021.05.21,5,519,0
Rwanda,All,2021.05.21,10,1083,1
Rwanda,All,2021.05.21,15,1985,1
Rwanda,All,2021.05.21,20,3087,4
Rwanda,All,2021.05.21,25,3600,7
Rwanda,All,2021.05.21,30,3679,7
Rwanda,All,2021.05.21,35,3282,10
Rwanda,All,2021.05.21,40,2533,19
Rwanda,All,2021.05.21,45,1803,23
Rwanda,All,2021.05.21,50,1185,21
Rwanda,All,2021.05.21,55,1159,32
Rwanda,All,2021.05.21,60,838,40
Rwanda,All,2021.05.21,65,634,43
Rwanda,All,2021.05.21,70,391,36
Rwanda,All,2021.05.21,75,267,34
Rwanda,All,2021.05.21,80,137,23
Rwanda,All,2021.05.21,85,129,30
Rwanda,All,2021.05.21,90,22,6
Rwanda,All,2021.05.21,95,8,3
Rwanda,All,2021.05.21,100,0,0
Scotland,All,2021.01.20,0,2673,1
Scotland,All,2021.01.20,5,2529,0
Scotland,All,2021.01.20,10,4869,0
Scotland,All,2021.01.20,15,11642,0
Scotland,All,2021.01.20,20,15769,3
Scotland,All,2021.01.20,25,14364,3
Scotland,All,2021.01.20,30,13150,5
Scotland,All,2021.01.20,35,12742,9
Scotland,All,2021.01.20,40,12331,15
Scotland,All,2021.01.20,45,13714,30
Scotland,All,2021.01.20,50,14512,66
Scotland,All,2021.01.20,55,12530,132
Scotland,All,2021.01.20,60,8781,234
Scotland,All,2021.01.20,65,6044,393
Scotland,All,2021.01.20,70,5249,667
Scotland,All,2021.01.20,75,4021,764
Scotland,All,2021.01.20,80,3897,929
Scotland,All,2021.01.20,85,3590,974
Scotland,All,2021.01.20,90,2538,761
Scotland,All,2021.01.20,95,1162,387
Scotland,All,2021.01.20,100,237,88
Senegal,All,N/A,0,0,0
Senegal,All,N/A,5,0,0
Senegal,All,N/A,10,0,0
Senegal,All,N/A,15,0,0
Senegal,All,N/A,20,0,0
Senegal,All,N/A,25,0,0
Senegal,All,N/A,30,0,0
Senegal,All,N/A,35,0,0
Senegal,All,N/A,40,0,0
Senegal,All,N/A,45,0,0
Senegal,All,N/A,50,0,0
Senegal,All,N/A,55,0,0
Senegal,All,N/A,60,0,0
Senegal,All,N/A,65,0,0
Senegal,All,N/A,70,0,0
Senegal,All,N/A,75,0,0
Senegal,All,N/A,80,0,0
Senegal,All,N/A,85,0,0
Senegal,All,N/A,90,0,0
Senegal,All,N/A,95,0,0
Senegal,All,N/A,100,0,0
Sierra Leone,All,2020.09.28,0,72,0
Sierra Leone,All,2020.09.28,5,74,0
Sierra Leone,All,2020.09.28,10,91,0
Sierra Leone,All,2020.09.28,15,126,1
Sierra Leone,All,2020.09.28,20,183,2
Sierra Leone,All,2020.09.28,25,263,2
Sierra Leone,All,2020.09.28,30,295,2
Sierra Leone,All,2020.09.28,35,257,2
Sierra Leone,All,2020.09.28,40,206,3
Sierra Leone,All,2020.09.28,45,166,5
Sierra Leone,All,2020.09.28,50,124,6
Sierra Leone,All,2020.09.28,55,87,7
Sierra Leone,All,2020.09.28,60,57,5
Sierra Leone,All,2020.09.28,65,40,5
Sierra Leone,All,2020.09.28,70,32,5
Sierra Leone,All,2020.09.28,75,26,6
Sierra Leone,All,2020.09.28,80,19,5
Sierra Leone,All,2020.09.28,85,12,4
Sierra Leone,All,2020.09.28,90,6,2
Sierra Leone,All,2020.09.28,95,2,1
Sierra Leone,All,2020.09.28,100,0,0
Slovenia,All,2021.06.13,0,2265,0
Slovenia,All,2021.06.13,5,4058,0
Slovenia,All,2021.06.13,10,6793,0
Slovenia,All,2021.06.13,15,10164,0
Slovenia,All,2021.06.13,20,14793,0
Slovenia,All,2021.06.13,25,18146,0
Slovenia,All,2021.06.13,30,21729,2
Slovenia,All,2021.06.13,35,24272,7
Slovenia,All,2021.06.13,40,26611,15
Slovenia,All,2021.06.13,45,25210,21
Slovenia,All,2021.06.13,50,24196,38
Slovenia,All,2021.06.13,55,20038,70
Slovenia,All,2021.06.13,60,15379,140
Slovenia,All,2021.06.13,65,12098,291
Slovenia,All,2021.06.13,70,7881,418
Slovenia,All,2021.06.13,75,7026,655
Slovenia,All,2021.06.13,80,6417,890
Slovenia,All,2021.06.13,85,5410,1036
Slovenia,All,2021.06.13,90,2963,765
Slovenia,All,2021.06.13,95,922,327
Slovenia,All,2021.06.13,100,85,40
Somalia,All,2021.03.17,0,3,0
Somalia,All,2021.03.17,5,17,0
Somalia,All,2021.03.17,10,81,0
Somalia,All,2021.03.17,15,341,0
Somalia,All,2021.03.17,20,1131,1
Somalia,All,2021.03.17,25,1872,2
Somalia,All,2021.03.17,30,1634,0
Somalia,All,2021.03.17,35,1020,0
Somalia,All,2021.03.17,40,674,1
Somalia,All,2021.03.17,45,563,2
Somalia,All,2021.03.17,50,523,13
Somalia,All,2021.03.17,55,449,24
Somalia,All,2021.03.17,60,349,32
Somalia,All,2021.03.17,65,260,45
Somalia,All,2021.03.17,70,190,55
Somalia,All,2021.03.17,75,134,59
Somalia,All,2021.03.17,80,96,58
Somalia,All,2021.03.17,85,54,43
Somalia,All,2021.03.17,90,27,28
Somalia,All,2021.03.17,95,9,12
Somalia,All,2021.03.17,100,1,2
South Africa,All,2021.05.22,0,19783,1
South Africa,All,2021.05.22,5,24585,2
South Africa,All,2021.05.22,10,42257,2
